"Order";"Level";"Code";"Parent";"Description"
"1458147";"5";"38430";"3843";"Gymnasium or athletics articles and equipment"
"1458148";"4";"3844";"384";"Other articles and equipment for sports or outdoor games"
"1458149";"5";"38440";"3844";"Other articles and equipment for sports or outdoor games"
"1458150";"4";"3845";"384";"Fishing rods and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy ""birds"" and similar hunting or shooting requisites"
"1458151";"5";"38450";"3845";"Fishing rods and other line fishing tackle; fish landing nets, butterfly nets and similar nets; decoy ""birds"" and similar hunting or shooting requisites"
"1458152";"3";"385";"38";"Games and toys"
"1458153";"4";"3851";"385";"Dolls' carriages; wheeled toys designed to be ridden by children"
"1458154";"5";"38510";"3851";"Dolls' carriages; wheeled toys designed to be ridden by children"
"1458155";"4";"3852";"385";"Dolls representing human beings; toys representing animals or non-human creatures"
"1458156";"5";"38520";"3852";"Dolls representing human beings; toys representing animals or non-human creatures"
"1458157";"4";"3853";"385";"Parts and accessories of dolls representing human beings"
"1458158";"5";"38530";"3853";"Parts and accessories of dolls representing human beings"
"1458159";"4";"3854";"385";"Toy electric trains and tracks, signals and other accessories therefor; reduced-size (""scale"") model assembly kits and other construction sets and constructional toys"
"1458160";"5";"38540";"3854";"Toy electric trains and tracks, signals and other accessories therefor; reduced-size (""scale"") model assembly kits and other construction sets and constructional toys"
"1458161";"4";"3855";"385";"Puzzles"
"1458162";"5";"38550";"3855";"Puzzles"
"1458163";"4";"3856";"385";"Other toys (including toy musical instruments)"
"1458164";"5";"38560";"3856";"Other toys (including toy musical instruments)"
"1458165";"4";"3857";"385";"Playing cards"
"1458166";"5";"38570";"3857";"Playing cards"
"1458167";"4";"3858";"385";"Video games of a kind used with a television receiver"
"1458168";"5";"38581";"3858";"Video game consoles"
"1458169";"5";"38582";"3858";"Software cartridges for video game consoles"
"1458170";"4";"3859";"385";"Other articles for funfair, table or parlour games (including articles for billiards, pintables, special tables for casino games and automatic bowling alley equipment), except video games of a kind used with a television receiver"
"1458171";"5";"38590";"3859";"Other articles for funfair, table or parlour games (including articles for billiards, pintables, special tables for casino games and automatic bowling alley equipment), except video games of a kind used with a television receiver"
"1458172";"3";"386";"38";"Roundabouts, swings, shooting galleries and other fairground amusements"
"1458173";"4";"3860";"386";"Roundabouts, swings, shooting galleries and other fairground amusements"
"1458174";"5";"38600";"3860";"Roundabouts, swings, shooting galleries and other fairground amusements"
"1458175";"3";"387";"38";"Prefabricated buildings"
"1458176";"4";"3870";"387";"Prefabricated buildings"
"1458177";"5";"38701";"3870";"Prefabricated buildings, of wood"
"1458178";"5";"38702";"3870";"Prefabricated buildings, of metal"
"1458179";"5";"38703";"3870";"Prefabricated buildings, of plastics"
"1458180";"5";"38704";"3870";"Prefabricated buildings, of concrete"
"1458181";"3";"389";"38";"Other manufactured articles n.e.c."
"1458182";"4";"3891";"389";"Pens, pencils, stamps, typewriter or similar ribbons, ink-pads and similar articles"
"1458183";"5";"38911";"3891";"Pens, duplicating stylos, pencils, pen-holders, pencil-holders and similar holders, and parts thereof; crayons, pencil leads, pastels, drawing charcoals and chalks"
"1458184";"5";"38912";"3891";"Date, sealing or numbering stamps, and the like, designed for operating in the hand; hand-operated composing sticks and hand printing sets incorporating such sticks; typewriter or similar ribbons, prepared for giving impressions; ink-pads"
"1458185";"4";"3892";"389";"Umbrellas, sun-umbrellas, walking-sticks, seat-sticks, whips, riding-crops, buttons, press-fasteners, snap-fasteners, press-studs, slide fasteners and parts thereof; button blanks"
"1458186";"5";"38921";"3892";"Umbrellas, sun-umbrellas, walking-sticks, seat-sticks, whips, riding-crops and the like"
"1458187";"5";"38922";"3892";"Parts, trimmings and accessories of umbrellas, sun-umbrellas, walking-sticks, seat-sticks, whips, riding-crops and the like"
"1458188";"5";"38923";"3892";"Press-fasteners, snap-fasteners, press-studs and parts therefor; buttons; slide fasteners"
"1458189";"5";"38924";"3892";"Button moulds and other parts of buttons; button blanks; parts of slide fasteners"
"1458190";"4";"3893";"389";"Linoleum"
"1458191";"5";"38930";"3893";"Linoleum"
"1458192";"4";"3894";"389";"Photographic plates, film, paper, paperboard and textiles, exposed"
"1458193";"5";"38941";"3894";"Photographic plates, film, paper, paperboard and textiles, exposed but not developed"
"1458194";"5";"38942";"3894";"Photographic plates and film, exposed and developed, other than cinematographic film"
"1458195";"4";"3895";"389";"Motion picture film, exposed and developed, whether or not incorporating sound track or consisting only of sound track"
"1458196";"5";"38950";"3895";"Motion picture film, exposed and developed, whether or not incorporating sound track or consisting only of sound track"
"1458197";"4";"3896";"389";"Paintings, drawings and pastels; original engravings, prints and lithographs; original sculptures and statuary, in any material; postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery (stamped paper) and the like; collections and collectors' pieces of zoological, botanical, mineralogical, anatomical, historical, ethnographic or numismatic interest; antiques"
"1458198";"5";"38961";"3896";"Paintings, drawings and pastels; original engravings, prints and lithographs; original sculptures and statuary, in any material"
"1458199";"5";"38962";"3896";"Postage or revenue stamps, stamp-postmarks, first-day covers, postal stationery (stamped paper) and the like"
"1458200";"5";"38963";"3896";"Collections and collectors' pieces of zoological, botanical, mineralogical, anatomical, historical, ethnographic or numismatic interest; antiques"
"1458201";"4";"3897";"389";"Human hair; wool or other animal hair or other textile materials; wigs, false beards, eyebrows and eyelashes, switches and the like; articles of human hair n.e.c.; horsehair"
"1458202";"5";"38971";"3897";"Human hair, unworked, whether or not washed or scoured; waste of human hair"
"1458203";"5";"38972";"3897";"Human hair, dressed, thinned, bleached or otherwise worked; wool or other animal hair or other textile materials, prepared for use in making wigs or the like; wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair n.e.c."
"1458204";"4";"3899";"389";"Other articles"
"1458205";"5";"38991";"3899";"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes"
"1458206";"5";"38992";"3899";"Baby carriages and parts thereof"
"1458207";"5";"38993";"3899";"Brooms, brushes, hand-operated mechanical floor sweepers (not motorized), mops and feather dusters; prepared knots and tufts for broom or brush making; paint pads and rollers; squeegees (other than roller squeegees)"
"1458208";"5";"38994";"3899";"Cigarette lighters and other lighters; smoking pipes and cigar or cigarette holders, and parts thereof; combs, hair-slides and the like; hairpins, curling pins, curling grips, hair-curlers and the like (except electro-thermic apparatus), and parts thereof; scent sprays and similar toilet sprays, and mounts and heads therefor; powder-puffs and pads for the application of cosmetics or toilet preparations"
"1458209";"5";"38995";"3899";"Parts of cigarette lighters and other lighters (except flints and wicks); pyrophoric alloys; articles of combustible materials n.e.c."
"1458210";"5";"38996";"3899";"Instruments, apparatus and models, designed for demonstrational purposes, unsuitable for other uses"
"1458211";"5";"38997";"3899";"Imitation jewellery"
"1458212";"5";"38998";"3899";"Matches"
"1458213";"5";"38999";"3899";"Articles n.e.c. (including candles, tapers, skins of birds with their feathers, artificial flowers, entertainment articles, hand sieves, hand riddles, vacuum flasks, tailors dummies, animated displays used for shop window dressing, and parts n.e.c.)"
"1458214";"2";"39";"3";"Wastes or scraps"
"1458215";"3";"391";"39";"Wastes from food and tobacco industry"
"1458216";"4";"3911";"391";"Raw offal, inedible (including pigs' bristles, horse hair, animal guts, bird skins, feathers, bones and ivory)"
"1458217";"5";"39110";"3911";"Raw offal, inedible (including pigs' bristles, horse hair, animal guts, bird skins, feathers, bones and ivory)"
"1458218";"4";"3912";"391";"Bran and other residues from the working of cereals or legumes; vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding n.e.c."
"1458219";"5";"39120";"3912";"Bran and other residues from the working of cereals or legumes; vegetable materials and vegetable waste, vegetable residues and by-products, whether or not in the form of pellets, of a kind used in animal feeding n.e.c."
"1458220";"4";"3913";"391";"Residues of starch manufacture and similar residues"
"1458221";"5";"39130";"3913";"Residues of starch manufacture and similar residues"
"1458222";"4";"3914";"391";"Beet-pulp, bagasse and other waste of sugar manufacture"
"1458223";"5";"39141";"3914";"Bagasse"
"1458224";"5";"39149";"3914";"Beet-pulp and other waste of sugar manufacture"
"1458225";"4";"3915";"391";"Cocoa shells, husks, skins and other cocoa waste; coffee husks and skins"
"1458226";"5";"39150";"3915";"Cocoa shells, husks, skins and other cocoa waste; coffee husks and skins"
"1458227";"4";"3916";"391";"Brewing or distilling dregs and waste"
"1458228";"5";"39160";"3916";"Brewing or distilling dregs and waste"
"1458229";"4";"3917";"391";"Wine lees; argol"
"1458230";"5";"39170";"3917";"Wine lees; argol"
"1458231";"4";"3918";"391";"Tobacco refuse"
"1458232";"5";"39180";"3918";"Tobacco refuse"
"1458233";"3";"392";"39";"Non-metal wastes or scraps"
"1458234";"4";"3921";"392";"Miscellaneous textile wastes"
"1458235";"5";"39211";"3921";"Silk waste"
"1458236";"5";"39212";"3921";"Waste of wool or of fine or coarse animal hair"
"1458237";"5";"39213";"3921";"Garnetted stock of wool or of fine or coarse animal hair"
"1458238";"5";"39214";"3921";"Cotton waste, except garnetted stock"
"1458239";"5";"39215";"3921";"Other cotton waste; garnetted stock"
"1458240";"5";"39216";"3921";"Waste of man-made fibres"
"1458241";"5";"39217";"3921";"Worn clothing and other worn textile articles"
"1458242";"5";"39218";"3921";"Rags, scrap twine, cordage, rope and cables and worn out articles of twine, cordage, rope or cables, of textile materials"
"1458243";"4";"3922";"392";"Waste of leather, leather dust, powder and flour"
"1458244";"5";"39220";"3922";"Waste of leather, leather dust, powder and flour"
"1458245";"4";"3923";"392";"Residual lyes from the manufacture of wood pulp, including lignin sulphonates, but excluding tall oil"
"1458246";"5";"39230";"3923";"Residual lyes from the manufacture of wood pulp, including lignin sulphonates, but excluding tall oil"
"1458247";"4";"3924";"392";"Waste and scrap of paper or paperboard"
"1458248";"5";"39240";"3924";"Waste and scrap of paper or paperboard"
"1458249";"4";"3925";"392";"Waste, parings and scrap of rubber (except hard rubber) and powders and granules obtained therefrom"
"1458250";"5";"39250";"3925";"Waste, parings and scrap of rubber (except hard rubber) and powders and granules obtained therefrom"
"1458251";"4";"3926";"392";"Used pneumatic tyres of rubber"
"1458252";"5";"39260";"3926";"Used pneumatic tyres of rubber"
"1458253";"4";"3927";"392";"Waste, parings and scrap of plastics"
