"Order";"Level";"Code";"Parent";"Description"
"684192";"2";"61";"6";"Wholesale trade services"
"684193";"3";"611";"61";"Wholesale trade services, except on a fee or contract basis"
"684194";"4";"6111";"611";"Wholesale trade services, except on a fee or contract basis, of agricultural raw materials and live animals"
"684195";"5";"61111";"6111";"Wholesale trade services, except on a fee or contract basis, of grains and oilseeds and oleaginous fruits, seeds and animal feed"
"684196";"5";"61112";"6111";"Wholesale trade services, except on a fee or contract basis, of flowers and plants"
"684197";"5";"61113";"6111";"Wholesale trade services, except on a fee or contract basis, of unmanufactured tobacco"
"684198";"5";"61114";"6111";"Wholesale trade services, except on a fee or contract basis, of live animals, including pet animals"
"684199";"5";"61115";"6111";"Wholesale trade services, except on a fee or contract basis, of hides, skins and leather"
"684200";"5";"61119";"6111";"Wholesale trade services, except on a fee or contract basis, of agricultural raw materials n.e.c."
"684201";"4";"6112";"611";"Wholesale trade services, except on a fee or contract basis, of food, beverages and tobacco"
"684202";"5";"61121";"6112";"Wholesale trade services, except on a fee or contract basis, of fruit and vegetables"
"684203";"5";"61122";"6112";"Wholesale trade services, except on a fee or contract basis, of dairy products, eggs and edible oils and fats"
"684204";"5";"61123";"6112";"Wholesale trade services, except on a fee or contract basis, of meat, poultry and game"
"684205";"5";"61124";"6112";"Wholesale trade services, except on a fee or contract basis, of fish and other seafood"
"684206";"5";"61125";"6112";"Wholesale trade services, except on a fee or contract basis, of sugar confectionery and bakery products"
"684207";"5";"61126";"6112";"Wholesale trade services, except on a fee or contract basis, of beverages"
"684208";"5";"61127";"6112";"Wholesale trade services, except on a fee or contract basis, of coffee, tea and spices"
"684209";"5";"61128";"6112";"Wholesale trade services, except on a fee or contract basis, of tobacco products"
"684210";"5";"61129";"6112";"Wholesale trade services, except on a fee or contract basis, of food products n.e.c."
"684211";"4";"6113";"611";"Wholesale trade services, except on a fee or contract basis, of textiles, clothing and footwear"
"684212";"5";"61131";"6113";"Wholesale trade services, except on a fee or contract basis, of yarn and fabrics"
"684213";"5";"61132";"6113";"Wholesale trade services, except on a fee or contract basis, of household linens, curtains, net curtains and diverse household articles of textile materials"
"684214";"5";"61133";"6113";"Wholesale trade services, except on a fee or contract basis, of articles of clothing, articles of fur and clothing accessories"
"684215";"5";"61134";"6113";"Wholesale trade services, except on a fee or contract basis, of footwear"
"684216";"4";"6114";"611";"Wholesale trade services, except on a fee or contract basis, of household appliances, articles and equipment"
"684217";"5";"61141";"6114";"Wholesale trade services, except on a fee or contract basis, of household furniture"
"684218";"5";"61142";"6114";"Wholesale trade services, except on a fee or contract basis, of radio and television equipment and recorded audio and video disks and tapes"
"684219";"5";"61143";"6114";"Wholesale trade services, except on a fee or contract basis, of articles for lighting"
"684220";"5";"61144";"6114";"Wholesale trade services, except on a fee or contract basis, of household appliances"
"684221";"5";"61145";"6114";"Wholesale trade services, except on a fee or contract basis, of miscellaneous household utensils, cutlery, crockery, glassware, china and pottery"
"684222";"5";"61146";"6114";"Wholesale trade services, except on a fee or contract basis, of wickerwork, cork goods, cooper's ware and other wooden ware"
"684223";"4";"6115";"611";"Wholesale trade services, except on a fee or contract basis, of miscellaneous consumer goods"
"684224";"5";"61151";"6115";"Wholesale trade services, except on a fee or contract basis, of books, newspapers, magazines and stationery"
"684225";"5";"61152";"6115";"Wholesale trade services, except on a fee or contract basis, of photographic, optical and precision equipment"
"684226";"5";"61153";"6115";"Wholesale trade services, except on a fee or contract basis, of games and toys"
"684227";"5";"61154";"6115";"Wholesale trade services, except on a fee or contract basis, of watches, clocks and jewellery"
"684228";"5";"61155";"6115";"Wholesale trade services, except on a fee or contract basis, of sports goods (incl. bicycles)"
"684229";"5";"61156";"6115";"Wholesale trade services, except on a fee or contract basis, of leather goods and travel accessories"
"684230";"5";"61159";"6115";"Wholesale trade services, except on a fee or contract basis, of miscellaneous consumer goods n.e.c."
"684231";"4";"6116";"611";"Wholesale trade services, except on a fee or contract basis, of construction materials and hardware"
"684232";"5";"61161";"6116";"Wholesale trade services, except on a fee or contract basis, of construction materials and flat glass"
"684233";"5";"61162";"6116";"Wholesale trade services, except on a fee or contract basis, of fittings, fixtures and ceramic sanitary fixtures"
"684234";"5";"61163";"6116";"Wholesale trade services, except on a fee or contract basis, of wallpaper and floor coverings"
"684235";"5";"61164";"6116";"Wholesale trade services, except on a fee or contract basis, of paints, varnishes and lacquers"
"684236";"5";"61165";"6116";"Wholesale trade services, except on a fee or contract basis, of hardware and hand tools"
"684237";"4";"6117";"611";"Wholesale trade services, except on a fee or contract basis, of chemical and pharmaceutical products"
"684238";"5";"61171";"6117";"Wholesale trade services, except on a fee or contract basis, of basic industrial chemicals and synthetic resins"
"684239";"5";"61172";"6117";"Wholesale trade services, except on a fee or contract basis, of fertilizers and agrochemical products"
"684240";"5";"61173";"6117";"Wholesale trade services, except on a fee or contract basis, of pharmaceutical products"
"684241";"5";"61174";"6117";"Wholesale trade services, except on a fee or contract basis, of medical and orthopaedic goods"
"684242";"5";"61175";"6117";"Wholesale trade services, except on a fee or contract basis, of perfumery articles, cosmetic articles and toilet soaps"
"684243";"5";"61176";"6117";"Wholesale trade services, except on a fee or contract basis, of cleaning materials"
"684244";"4";"6118";"611";"Wholesale trade services, except on a fee or contract basis, of machinery, equipment and supplies"
"684245";"5";"61181";"6118";"Wholesale trade services, except on a fee or contract basis, of motor vehicles, motorcycles, snowmobiles and related parts and accessories"
"684246";"5";"61182";"6118";"Wholesale trade services, except on a fee or contract basis, of other transport equipment, except bicycles"
"684247";"5";"61183";"6118";"Wholesale trade services, except on a fee or contract basis, of office machinery and equipment including office furniture"
"684248";"5";"61184";"6118";"Wholesale trade services, except on a fee or contract basis, of computers and packaged software"
"684249";"5";"61185";"6118";"Wholesale trade services, except on a fee or contract basis, of electronic and telecommunications equipment and parts"
"684250";"5";"61186";"6118";"Wholesale trade services, except on a fee or contract basis, of agricultural lawn and garden machinery and equipment, including tractors"
"684251";"5";"61187";"6118";"Wholesale trade services, except on a fee or contract basis, of mining, construction and civil engineering machinery and equipment"
"684252";"5";"61188";"6118";"Wholesale trade services, except on a fee or contract basis, of other industry-specific machinery and equipment and related operating supplies"
"684253";"5";"61189";"6118";"Wholesale trade services, except on a fee or contract basis, of other machinery and equipment n.e.c."
"684254";"4";"6119";"611";"Wholesale trade services, except on a fee or contract basis, of other products"
"684255";"5";"61191";"6119";"Wholesale trade services, except on a fee or contract basis, of solid, liquid and gaseous fuels and related products"
"684256";"5";"61192";"6119";"Wholesale trade services, except on a fee or contract basis, of metal ores and metal in primary forms"
"684257";"5";"61193";"6119";"Wholesale trade services, except on a fee or contract basis, of wood in the rough"
"684258";"5";"61194";"6119";"Wholesale trade services, except on a fee or contract basis, of paper and paperboard"
"684259";"5";"61195";"6119";"Wholesale trade services, except on a fee or contract basis, of waste and scrap and materials for recycling"
"684260";"5";"61197";"6119";"Wholesale trade services, except on a fee or contract basis, of electricity"
"684261";"5";"61198";"6119";"Wholesale trade services, except on a fee or contract basis, of water"
"684262";"5";"61199";"6119";"Wholesale trade services, except on a fee or contract basis, of non-metallic minerals and other products n.e.c."
"684263";"3";"612";"61";"Wholesale trade services on a fee or contract basis"
"684264";"4";"6121";"612";"Wholesale trade services on a fee or contract basis, of agricultural raw materials and live animals"
"684265";"5";"61211";"6121";"Wholesale trade services on a fee or contract basis, of grains and oilseeds and oleaginous fruits, seeds and animal feed"
"684266";"5";"61212";"6121";"Wholesale trade services on a fee or contract basis, of flowers and plants"
"684267";"5";"61213";"6121";"Wholesale trade services on a fee or contract basis, of unmanufactured tobacco"
"684268";"5";"61214";"6121";"Wholesale trade services on a fee or contract basis, of live animals, including pet animals"
"684269";"5";"61215";"6121";"Wholesale trade services on a fee or contract basis, of hides, skins and leather"
"684270";"5";"61219";"6121";"Wholesale trade services on a fee or contract basis, of agricultural raw materials n.e.c."
